Meta tags,Name,Description,Category,Price,Image
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.22', 'LocalName is TP412']",Waterpik Evolution and Nano Water Flosser Combo Pack,"""

Item may be available in your local warehouse for a lower, non-delivered price. 






""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",59.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=5978082-847&recipeName=680
Meta tags,Name,Description,Category,Price,Image
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.29', 'LocalName is TP107']","Crest 3D White Advanced Whitening Toothpaste, 5.2 oz, 5-count","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Grocery, Household Essentials & Pet/2-Day Delivery/Health & Beauty",29.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1649376-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.38', 'LocalName is TP116']","SENSODYNE Advanced Whitening Toothpaste, 6.5 oz, 4-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",31.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1450843-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.24', 'LocalName is TP102']","Crest Complete + Scope Advanced Active Foam Toothpaste, 8.2 oz, 5-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Grocery, Household Essentials & Pet/2-Day Delivery/Health & Beauty",15.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1504495-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.41', 'LocalName is TP119']","Colgate Total Advanced Whitening Toothpaste, 6.4 oz, 5-pack","""

May be available In-Warehouse at a lower non-delivered price.


 




Improved Formula and Benefits






Sensitivity Relief


Odor Neutralization


Enhanced Enamel Strength






""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",17.49,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1285702-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.78', 'LocalName is TP127']","SENSODYNE Pronamel Gentle Whitening Advanced Toothpaste 6.5 oz, 4-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


Active Ingredients: Potassium nitrate 5% - Antihypersensitivity Sodium fluoride 0.25% (0.15% w/v fluoride ion) - Anticavity

Inactive Ingredients: water, hydrated silica, sorbitol, glycerin, pentasodium triphosphate, PEG-8, alumina, flavor, titanium dioxide, sodium methyl cocoyl taurate, cocamidopropyl betaine, flavor, xanthan gum, sodium hydroxide, sodium saccharin, sucralose.					
							  
				  	
""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",31.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1472535-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.40', 'LocalName is TP118']",Waterpik Whitening Water Flosser Combo Pack,"""





""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",79.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=100431066-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.81', 'LocalName is TP130']","Colgate Optic White Renewal Toothpaste, 4.3 oz, 4-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",18.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1661076-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.25', 'LocalName is TP103']",Waterpik Cordless Select Water Flosser 2-Pack,"""





""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",89.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1468539-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.37', 'LocalName is TP115']",Waterpik Evolution and Nano Water Flosser Combo Pack,"""

Item may be available in your local warehouse for a lower, non-delivered price. 






""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",59.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=5978082-847&recipeName=680
Meta tags,Name,Description,Category,Price,Image
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.17', 'LocalName is TP307']","Crest 3D White Advanced Whitening Toothpaste, 5.2 oz, 5-count","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Grocery, Household Essentials & Pet/2-Day Delivery/Health & Beauty",29.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1649376-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.19', 'LocalName is TP309']","SENSODYNE Advanced Whitening Toothpaste, 6.5 oz, 4-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",31.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1450843-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.28', 'LocalName is TP318']","Crest Complete + Scope Advanced Active Foam Toothpaste, 8.2 oz, 5-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Grocery, Household Essentials & Pet/2-Day Delivery/Health & Beauty",15.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1504495-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.24', 'LocalName is TP314']","Colgate Total Advanced Whitening Toothpaste, 6.4 oz, 5-pack","""

May be available In-Warehouse at a lower non-delivered price.


 




Improved Formula and Benefits






Sensitivity Relief


Odor Neutralization


Enhanced Enamel Strength






""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",17.49,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1285702-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.30', 'LocalName is TP320']","SENSODYNE Pronamel Gentle Whitening Advanced Toothpaste 6.5 oz, 4-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


Active Ingredients: Potassium nitrate 5% - Antihypersensitivity Sodium fluoride 0.25% (0.15% w/v fluoride ion) - Anticavity

Inactive Ingredients: water, hydrated silica, sorbitol, glycerin, pentasodium triphosphate, PEG-8, alumina, flavor, titanium dioxide, sodium methyl cocoyl taurate, cocamidopropyl betaine, flavor, xanthan gum, sodium hydroxide, sodium saccharin, sucralose.					
							  
				  	
""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",31.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1472535-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.29', 'LocalName is TP319']",Waterpik Whitening Water Flosser Combo Pack,"""





""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",79.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=100431066-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.28', 'LocalName is TP318']","Colgate Optic White Renewal Toothpaste, 4.3 oz, 4-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",18.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1661076-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.28', 'LocalName is TP318']",Waterpik Cordless Select Water Flosser 2-Pack,"""





""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",89.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1468539-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.23', 'LocalName is TP313']",Waterpik Evolution and Nano Water Flosser Combo Pack,"""

Item may be available in your local warehouse for a lower, non-delivered price. 






""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",59.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=5978082-847&recipeName=680
Meta tags,Name,Description,Category,Price,Image
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.29', 'LocalName is TP107']","Crest 3D White Advanced Whitening Toothpaste, 5.2 oz, 5-count","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Grocery, Household Essentials & Pet/2-Day Delivery/Health & Beauty",29.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1649376-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.38', 'LocalName is TP116']","SENSODYNE Advanced Whitening Toothpaste, 6.5 oz, 4-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",31.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1450843-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.24', 'LocalName is TP102']","Crest Complete + Scope Advanced Active Foam Toothpaste, 8.2 oz, 5-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Grocery, Household Essentials & Pet/2-Day Delivery/Health & Beauty",15.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1504495-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.41', 'LocalName is TP119']","Colgate Total Advanced Whitening Toothpaste, 6.4 oz, 5-pack","""

May be available In-Warehouse at a lower non-delivered price.


 




Improved Formula and Benefits






Sensitivity Relief


Odor Neutralization


Enhanced Enamel Strength






""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",17.49,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1285702-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.78', 'LocalName is TP127']","SENSODYNE Pronamel Gentle Whitening Advanced Toothpaste 6.5 oz, 4-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


Active Ingredients: Potassium nitrate 5% - Antihypersensitivity Sodium fluoride 0.25% (0.15% w/v fluoride ion) - Anticavity

Inactive Ingredients: water, hydrated silica, sorbitol, glycerin, pentasodium triphosphate, PEG-8, alumina, flavor, titanium dioxide, sodium methyl cocoyl taurate, cocamidopropyl betaine, flavor, xanthan gum, sodium hydroxide, sodium saccharin, sucralose.					
							  
				  	
""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",31.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1472535-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.40', 'LocalName is TP118']",Waterpik Whitening Water Flosser Combo Pack,"""





""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",79.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=100431066-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.81', 'LocalName is TP130']","Colgate Optic White Renewal Toothpaste, 4.3 oz, 4-pack","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",18.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1661076-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.25', 'LocalName is TP103']",Waterpik Cordless Select Water Flosser 2-Pack,"""





""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",89.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1468539-847&recipeName=680
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.37', 'LocalName is TP115']",Waterpik Evolution and Nano Water Flosser Combo Pack,"""

Item may be available in your local warehouse for a lower, non-delivered price. 






""","Health & Personal Care/Personal Care/Oral Care/Toothpaste, Mouthwash & Dental Floss",59.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=5978082-847&recipeName=680
Meta tags,Name,Description,Category,Price,Image
"['currentBuildNumber is 3.0.59624.0', 'currentSolrBuildNumber is 3.0.33624.0', 'ServerName is www.costco.com ', 'LocalAddress is xxx.xxx.xxx.17', 'LocalName is TP307']","Crest 3D White Advanced Whitening Toothpaste, 5.2 oz, 5-count","""

May be available In-Warehouse at a lower non-delivered price.


 


""","Grocery, Household Essentials & Pet/2-Day Delivery/Health & Beauty",29.99,https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&itemId=1649376-847&recipeName=680
